PARID,BOROCODE,BLOCK,LOT,STREET NUMBER,STREET NAME,Postcode,BLDG_CLASS,Borough,Latitude,Longitude,Census Tract,BIN,BBL,NTA Name,NTA Code2
1015571209,1,1557,1209,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,,MN0803
1015571210,1,1557,1210,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,,MN0803
1015711006,1,1571,1006,410,EAST 92 STREET,10128,RH,MANHATTAN,40.780488,-73.946119,152,1081307,1015717501,,MN0803
1015770049,1,1577,49,502,EAST 81ST STREET,10028,H9,MANHATTAN,40.772603,-73.949252,13602,1050879,1015770149,,MN0803
1016030039,1,1603,39,50,EAST 98 STREET,10029,H8,MANHATTAN,40.78828,-73.952635,16002,1051470,1016030039,,MN1101
1016160024,1,1616,24,55,EAST 110 STREET,10029,H8,MANHATTAN,40.796015,-73.947288,17402,1087365,1016160024,,MN1101
1016250033,1,1625,33,1768,3 AVENUE,10029,H8,MANHATTAN,40.786368,-73.948476,15802,1051738,1016250033,,MN1101
1016760011,1,1676,11,325,EAST 104 STREET,10029,H9,MANHATTAN,40.788997,-73.942628,170,1052712,1016760011,,MN1101
1017240021,1,1724,21,35,WEST 126 STREET,10027,HR,MANHATTAN,40.807618,-73.943002,208,1053556,1017240021,,MN1002
1017270039,1,1727,39,2116,5 AVENUE,10035,H6,MANHATTAN,40.809406,-73.940089,208,1087896,1017270039,,MN1002
1017890050,1,1789,50,2291,3 AVENUE,10035,H9,MANHATTAN,40.803332,-73.93607,242,1054680,1017890050,,MN1102
1018200010,1,1820,10,141,CENTRAL PARK NORTH,10026,HR,MANHATTAN,40.798831,-73.953834,216,1054919,1018200010,,MN1001
1018210061,1,1821,61,1837,ADAM C POWELL BLVD,10026,HR,MANHATTAN,40.800451,-73.954533,216,1054969,1018210061,,MN1001
1018390020,1,1839,20,19,WEST 103 STREET,10025,HS,MANHATTAN,40.796595,-73.962565,189,1055472,1018390020,,MN0703
1018410041,1,1841,41,34,WEST 106 STREET,10025,HH,MANHATTAN,40.798436,-73.960985,189,1055612,1018410041,,MN0703
1018420032,1,1842,32,465,CENTRAL PARK WEST,10025,HS,MANHATTAN,40.79846,-73.959736,193,1055659,1018420032,,MN0703
1018451403,1,1845,1403,352,CATHEDRAL PARKWAY,10025,RH,MANHATTAN,40.801263,-73.959907,193,1055748,1018457502,,MN0703
1018451404,1,1845,1404,352,CATHEDRAL PARKWAY,10025,RH,MANHATTAN,40.801263,-73.959907,193,1055748,1018457502,,MN0703
1018451405,1,1845,1405,352,CATHEDRAL PARKWAY,10025,RH,MANHATTAN,40.801263,-73.959907,193,1055748,1018457502,,MN0703
1018550050,1,1855,50,881,AMSTERDAM AVENUE,10025,HH,MANHATTAN,40.798597,-73.967042,189,1055912,1018550050,,MN0703
1018680059,1,1868,59,256,WEST 97 STREET,10025,H3,MANHATTAN,40.795574,-73.971898,183,1056065,1018680059,,MN0702
1018700052,1,1870,52,2609,BROADWAY,10025,HR,MANHATTAN,40.796257,-73.970626,187,1056410,1018700052,,MN0703
1018710042,1,1871,42,2632,BROADWAY,10025,HR,MANHATTAN,40.797011,-73.970055,187,1056464,1018710042,,MN0703
1018720054,1,1872,54,2651,BROADWAY,10025,H3,MANHATTAN,40.797588,-73.969654,187,1056487,1018720054,,MN0703
1018730063,1,1873,63,850,WEST END AVENUE,10025,HH,MANHATTAN,40.798793,-73.970614,187,1056525,1018730063,,MN0703
1018751002,1,1875,1002,2700,BROADWAY,10025,RH,MANHATTAN,40.798924,-73.967851,191,1056563,1018757501,,MN0703
1018770063,1,1877,63,2749,BROADWAY,10025,HR,MANHATTAN,40.800933,-73.967933,191,1056630,1018770063,,MN0703
1018790015,1,1879,15,235,WEST 107 STREET,10025,HS,MANHATTAN,40.801811,-73.966846,195,1056651,1018790015,,MN0703
1018810054,1,1881,54,548,CATHEDRAL PARKWAY,10025,H8,MANHATTAN,40.803798,-73.965848,195,1056719,1018810056,,MN0703
1018830059,1,1883,59,2874,BROADWAY,10025,H8,MANHATTAN,40.805297,-73.965865,199,1056988,1018830059,,MN0901
1018840061,1,1884,61,2890,BROADWAY,10025,H8,MANHATTAN,40.80581,-73.965493,199,1057014,1018840061,,MN0901
1018850061,1,1885,61,2910,BROADWAY,10025,H8,MANHATTAN,40.806485,-73.965001,199,1057049,1018850061,,MN0901
1018851001,1,1885,1001,2900,BROADWAY,10025,RH,MANHATTAN,40.806172,-73.965229,199,1057018,1018857501,,MN0901
1018870031,1,1887,31,316,WEST 97 STREET,10025,HR,MANHATTAN,40.796087,-73.973115,183,1057063,1018870031,,MN0702
1018940011,1,1894,11,2841,BROADWAY,10025,H6,MANHATTAN,40.804224,-73.966675,199,1057320,1018940011,,MN0901
1018940023,1,1894,23,610,WEST 111 STREET,10025,HR,MANHATTAN,40.805195,-73.967126,199,1057322,1018940023,,MN0901
1018950008,1,1895,8,611,WEST 112 STREET,10025,H6,MANHATTAN,40.80564,-73.966186,199,1057334,1018950008,,MN0901
1018950045,1,1895,45,619,WEST 113 STREET,10025,H8,MANHATTAN,40.80662,-73.966576,199,1081596,1018950045,,MN0901
1018950064,1,1895,64,606,WEST 114 STREET,10025,H8,MANHATTAN,40.806995,-73.965564,199,1057352,1018950064,,MN0901
1018950065,1,1895,65,610,WEST 114 STREET,10025,H8,MANHATTAN,40.807028,-73.965644,199,1057353,1018950065,,MN0901
1018950066,1,1895,66,614,WEST 114 STREET,10025,H8,MANHATTAN,40.80707,-73.965738,199,1057354,1018950066,,MN0901
1018950067,1,1895,67,616,WEST 114 STREET,10025,H8,MANHATTAN,40.807136,-73.965897,199,1057355,1018950067,,MN0901
1018950072,1,1895,72,626,WEST 114 STREET,10025,H8,MANHATTAN,40.807168,-73.965973,199,1057357,1018950072,,MN0901
1018950129,1,1895,129,614,WEST 113 STREET,10025,H8,MANHATTAN,40.806452,-73.966222,199,1057361,1018950129,,MN0901
1018950163,1,1895,163,604,WEST 114 STREET,10025,H8,MANHATTAN,40.806979,-73.965528,199,1057362,1018950163,,MN0901
1018950165,1,1895,165,612,WEST 114 STREET,10025,H8,MANHATTAN,40.807045,-73.96568,199,1057364,1018950165,,MN0901
1018960047,1,1896,47,431,RIVERSIDE DRIVE,10025,H8,MANHATTAN,40.808423,-73.96629,205,1057373,1018960047,,MN0901
1018960055,1,1896,55,627,WEST 115 STREET,10025,H8,MANHATTAN,40.807874,-73.965654,205,1057377,1018960055,,MN0901
1018960057,1,1896,57,609,WEST 115 STREET,10025,H8,MANHATTAN,40.807739,-73.965329,205,1075443,1018960057,,MN0901
1018960080,1,1896,80,616,WEST 116 STREET,10027,H8,MANHATTAN,40.808513,-73.965058,205,1057384,1018960080,,MN0901
1018960083,1,1896,83,620,WEST 116 STREET,10027,H8,MANHATTAN,40.808609,-73.965282,205,1057385,1018960083,,MN0901
1019120037,1,1912,37,102,WEST 128 STREET,10027,HH,MANHATTAN,40.809894,-73.944582,224,1057914,1019120037,,MN1002
1019230038,1,1923,38,150,ST NICHOLAS AVENUE,10026,HR,MANHATTAN,40.804611,-73.952732,218,1058396,1019230038,,MN1001
1019291347,1,1929,1347,2300,8 AVENUE,10027,RH,MANHATTAN,40.809197,-73.951865,222,1090411,1019297504,,MN1001
1019311005,1,1931,1005,233,WEST 125 STREET,10027,RH,MANHATTAN,40.809462,-73.949463,222,1058657,1019310017,,MN1001
1019410026,1,1941,26,205,WEST 135 STREET,10030,HH,MANHATTAN,40.815526,-73.944198,228,1058890,1019410026,,MN1002
1019570005,1,1957,5,401,WEST 130 STREET,10027,H8,MANHATTAN,40.814327,-73.951171,21703,1087599,1019570005,,MN0902
1019630030,1,1963,30,1235,AMSTERDAM AVENUE,10027,H8,MANHATTAN,40.809801,-73.958862,20701,1059521,1019630030,,MN0901
1019761002,1,1976,1002,3060,BROADWAY,10027,RH,MANHATTAN,40.811295,-73.961491,203,1059648,1019767501,,MN0901
1019900035,1,1990,35,49,CLAREMONT AVENUE,10027,H8,MANHATTAN,40.810187,-73.963627,205,1059825,1019900035,,MN0901
1019940057,1,1994,57,500,RIVERSIDE DRIVE,10027,H8,MANHATTAN,40.814208,-73.962674,211,1059870,1019940057,,MN0901
1020060007,1,2006,7,175,WEST 137 STREET,10030,HR,MANHATTAN,40.816205,-73.941795,228,1081808,1020060007,,MN1002
1020380012,1,2038,12,248,WEST 153 STREET,10039,H4,MANHATTAN,40.827294,-73.936918,236,1060611,1020380012,,MN1002
1020660033,1,2066,33,828,ST NICHOLAS AVENUE,10031,HR,MANHATTAN,40.828403,-73.942337,23501,1061594,1020660033,,MN0903
1020680067,1,2068,67,889,ST NICHOLAS AVENUE,10032,HR,MANHATTAN,40.830574,-73.941508,23501,1061696,1020680067,,MN0903
1020770020,1,2077,20,515,WEST 145 STREET,10031,HR,MANHATTAN,40.82553,-73.948283,229,1061934,1020770020,,MN0903
1020770023,1,2077,23,511,WEST 145 STREET,10031,HR,MANHATTAN,40.825497,-73.948208,229,1061936,1020770023,,MN0903
1020890029,1,2089,29,601,WEST 142 STREET,10031,H6,MANHATTAN,40.824672,-73.952204,229,1062345,1020890029,,MN0903
1021230086,1,2123,86,514,WEST 168 STREET,10032,H3,MANHATTAN,40.840121,-73.937531,251,1089931,1021230086,,MN1201
1021490076,1,2149,76,2525,AMSTERDAM AVENUE,10033,H8,MANHATTAN,40.850735,-73.929016,267,1063582,1021490076,,MN1202
1021521001,1,2152,1001,2420,AMSTERDAM AVENUE,10033,RH,MANHATTAN,40.847552,-73.931315,269,1090803,1021520083,,MN1202
1021550026,1,2155,26,507,WEST 181 STREET,10033,H3,MANHATTAN,40.848296,-73.931274,269,1063701,1021550026,,MN1202
2022610005,2,2261,5,500,EAST 134 STREET,10454,H9,BRONX,40.805171,-73.921461,1902,2092081,2022610005,,BX0101
2022930046,2,2293,46,436,EAST 149 STREET,10455,HB,BRONX,40.815457,-73.916218,43,2097024,2022930046,,BX0101
2022930051,2,2293,51,444,EAST 149 STREET,10455,H3,BRONX,40.815405,-73.916091,43,2000537,2022930051,,BX0101
2023191003,2,2319,1003,224-228,EAST 135TH STREET,10451,RH,BRONX,40.809944,-73.930338,51,2129362,2023197501,,BX0101
2023200011,2,2320,11,2477,3 AVENUE,10451,H3,BRONX,40.809762,-73.928991,51,2128573,2023200011,,BX0101
2023220067,2,2322,67,164,CANAL STREET WEST,10451,H3,BRONX,40.811697,-73.929769,51,2000000,2023220067,,BX0101
2023310013,2,2331,13,290,EAST 150 STREET,10451,H3,BRONX,40.817777,-73.921443,65,2000000,2023310013,,BX0102
2023400014,2,2340,14,2568,PARK AVENUE,10451,H3,BRONX,40.813187,-73.928713,51,2000972,2023400014,,BX0101
2023410040,2,2341,40,346,GRAND CONCOURSE,10451,H3,BRONX,40.815325,-73.928674,51,2001004,2023410040,,BX0101
2023510021,2,2351,21,500,EXTERIOR STREET,10451,H2,BRONX,40.818595,-73.930409,6301,2129112,2023510021,,BX0401
2023530020,2,2353,20,640,GERARD AVENUE,10451,H3,BRONX,40.821481,-73.928263,6301,,,,BX0401
2023690045,2,2369,45,511,EAST 164 STREET,10456,HR,BRONX,40.825612,-73.90913,18501,2001246,2023690045,,BX0301
2023720013,2,2372,13,1190,WASHINGTON AVENUE,10456,H9,BRONX,40.830686,-73.907222,145,2128701,2023720013,,BX0302
2023750021,2,2375,21,681,ELTON AVENUE,10455,H9,BRONX,40.818813,-73.914714,67,2117147,2023750021,,BX0102
2023760023,2,2376,23,701,ELTON AVENUE,10455,H6,BRONX,40.819312,-73.914475,67,2001386,2023760023,,BX0102
2023830039,2,2383,39,425,EAST 161 STREET,10451,H6,BRONX,40.82398,-73.9131,141,2129267,2023830039,,BX0301
2023910045,2,2391,45,997,BROOK AVENUE,10451,H4,BRONX,40.826817,-73.911773,143,2120131,2023910045,,BX0401
2024590053,2,2459,53,857,CONCOURSE VILLAGE WEST,10451,H3,BRONX,40.825899,-73.921552,5902,2000000,2024590053,,BX0401
2025060044,2,2506,44,1263,EDWARD L GRANT HWY,10452,H4,BRONX,40.83746,-73.922283,199,2003082,2025060044,,BX0402
2025220096,2,2522,96,1455,EDWARD L GRANT HWY,10452,H3,BRONX,40.843491,-73.922999,211,2003388,2025220096,,BX0402
2025230053,2,2523,53,926,SEDGWICK AVENUE,10452,H3,BRONX,40.832084,-73.931663,189,2124365,2025230053,,BX0402
2025300009,2,2530,9,1260,SEDGWICK AVENUE,10452,HR,BRONX,40.840052,-73.928583,201,2003521,2025300009,,BX0402
2025300032,2,2530,32,1300,SEDGWICK AVENUE,10452,H4,BRONX,40.840513,-73.92842,201,2003523,2025300032,,BX0402
2025460011,2,2546,11,154,BRUCKNER BOULEVARD,10454,H3,BRONX,40.803366,-73.919159,1902,2129202,2025460011,,BX0101
2025680068,2,2568,68,711,EAST 140 STREET,10454,HR,BRONX,40.806358,-73.912339,2702,2003820,2025680068,,BX0101
2026760075,2,2676,75,771,PROSPECT AVENUE,10455,H9,BRONX,40.817853,-73.902388,79,2128731,2026760075,,BX0102
2026780063,2,2678,63,963,PROSPECT AVENUE,10459,HR,BRONX,40.822509,-73.900456,12901,2005027,2026780063,,BX0202
2026900123,2,2690,123,980,PROSPECT AVENUE,10459,HR,BRONX,40.823568,-73.899992,12901,2005213,2026900123,,BX0202
2027280034,2,2728,34,1145,SOUTHERN BOULEVARD,10459,HR,BRONX,40.827434,-73.891914,125,2120357,2027280034,,BX0303
2027450002,2,2745,2,1122,SOUTHERN BOULEVARD,10459,H9,BRONX,40.827088,-73.891896,125,2128906,2027450002,,BX0303
2028610035,2,2861,35,1665,JEROME AVENUE,10453,H3,BRONX,40.845976,-73.913599,217,2129640,2028610035,,BX0501
2028990001,2,2899,1,1732,WEBSTER AVENUE,10457,H6,BRONX,40.844214,-73.902888,165,2009428,2028990001,,BX0302
2029090026,2,2909,26,1893,WASHINGTON AVE,10457,H3,BRONX,40.846598,-73.898312,395,2129299,2029090026,,BX0602
2029230001,2,2923,1,1810,BATHGATE AVENUE,10457,H9,BRONX,40.844663,-73.898243,395,2009586,2029230001,,BX0602
2029510057,2,2951,57,752,EAST TREMONT AVENUE,10457,H4,BRONX,40.844523,-73.889345,36901,2098823,2029510057,,BX0602
2030160042,2,3016,42,1962,BOSTON ROAD,10460,H4,BRONX,40.839933,-73.880863,359,2000000,2030160042,,BX0601
2030170065,2,3017,65,1440,SHERIDAN EXPRESSWAY,10459,H4,BRONX,40.831333,-73.88476,157,2010976,2030170065,,BX0303
2030270010,2,3027,10,1930,WEBSTER AVENUE,10457,HR,BRONX,40.84843,-73.900533,379,2011081,2030270010,,BX0502
2030270014,2,3027,14,1938,WEBSTER AVENUE,10457,HR,BRONX,40.848729,-73.900359,379,2011083,2030270014,,BX0502
2030280013,2,3028,13,1996,WEBSTER AVENUE,10457,H9,BRONX,40.849967,-73.899601,379,2128520,2030280013,,BX0502
2030280017,2,3028,17,2008,WEBSTER AVENUE,10457,H3,BRONX,40.850329,-73.899373,379,2011101,2030280017,,BX0502
2030290061,2,3029,61,425,EAST 179 STREET,10457,H3,BRONX,40.850281,-73.89839,379,2000000,2030290061,,BX0502
2030410037,2,3041,37,430,EAST 188 STREET,10458,H3,BRONX,40.859162,-73.891764,385,2000000,2030410037,,BX0603
2030410042,2,3041,42,4720,PARK AVENUE,10458,H9,BRONX,40.859396,-73.892006,385,2000000,2030410042,,BX0603
2030470063,2,3047,63,4387,3 AVENUE,10457,H3,BRONX,40.850969,-73.893845,37504,2128562,2030470063,,BX0602
2030510049,2,3051,49,4477,3 AVENUE,10457,H9,BRONX,40.853075,-73.891894,385,2011595,2030510049,,BX0603
2030520030,2,3052,30,2330,BATHGATE AVENUE,10458,H4,BRONX,40.85533,-73.891116,385,2011608,2030520030,,BX0603
2030530028,2,3053,28,500,EAST 185TH STREET,10458,H9,BRONX,40.856052,-73.891437,385,2128324,2030530028,,BX0603
2030530045,2,3053,45,510,EAST 185TH STREET,10458,H9,BRONX,40.855978,-73.891296,385,2011623,2030530045,,BX0603
2031150025,2,3115,25,2500,CROTONA AVENUE,10458,H4,BRONX,40.85696,-73.88208,393,2013068,2031150025,,BX0603
2031580005,2,3158,5,2240,GRAND CONCOURSE,10457,HR,BRONX,40.856346,-73.900586,38301,2013719,2031580005,,BX0503
2031640023,2,3164,23,2331,GRAND CONCOURSE,10468,H6,BRONX,40.858275,-73.899466,23703,2013779,2031640023,,BX0503
2031650055,2,3165,55,2391,GRAND CONCOURSE,10468,H9,BRONX,40.859855,-73.898556,23703,2094668,2031650055,,BX0503
2032361001,2,3236,1001,233,LANDING ROAD,10468,RH,BRONX,40.862407,-73.911097,269,2129308,2032367501,,BX0701
2032620041,2,3262,41,3600,BAILEY AVENUE,10463,H4,BRONX,40.882735,-73.899103,279,2015985,2032620041,,BX0801
2033050036,2,3305,36,2916,GRAND CONCOURSE,10458,HR,BRONX,40.871335,-73.888935,40702,2017178,2033050036,,BX0702
2033300048,2,3330,48,3070,WEBSTER AVENUE,10467,H3,BRONX,40.870391,-73.878155,425,2017872,2033300048,,BX0703
2033570120,2,3357,120,3290,WEBSTER AVENUE,10467,H2,BRONX,40.873357,-73.874609,42901,2018681,2033570120,,BX0703
2033570410,2,3357,410,3466,WEBSTER AVENUE,10467,H9,BRONX,40.878187,-73.871696,42901,2128325,2033570410,,BX0703
2033600050,2,3360,50,3530,WEBSTER AVENUE,10467,H3,BRONX,40.879617,-73.871177,43102,2000000,2033600050,,BX0703
2033950060,2,3395,60,4225,WEBSTER AVENUE,10470,H4,BRONX,40.896369,-73.862941,45101,2090497,2033950060,,BX1203
2037000026,2,3700,26,2338,BRUCKNER BOULEVARD,10473,H3,BRONX,40.827513,-73.845503,98,2129091,2037000026,,BX0903
2037390033,2,3739,33,1162,WHEELER AVENUE,10472,H3,BRONX,40.827455,-73.879852,5002,2023831,2037390033,,BX0901
2037390034,2,3739,34,1164,WHEELER AVENUE,10472,H3,BRONX,40.82749,-73.879859,5002,2129275,2037390034,,BX0901
2037960033,2,3796,33,1275,PUGSLEY AVENUE,10462,H9,BRONX,40.83313,-73.857643,92,2025974,2037960033,,BX0903
2041530001,2,4153,1,1620,HUTCHINSON RVR PY E,10461,H4,BRONX,40.844043,-73.836668,26601,2045759,2041530001,,BX1003
2045050015,2,4505,15,2410,GRACE AVENUE,10469,H4,,,,,,,,
2045560037,2,4556,37,2950,HONE AVENUE,10469,H4,BRONX,40.868559,-73.857629,344,2090535,2045560037,,BX1103
2046510091,2,4651,91,3701,WHITE PLAINS ROAD,10467,H4,BRONX,40.881541,-73.863948,392,2057536,2046510091,,BX1201
2047050011,2,4705,11,1119,EAST GUN HILL ROAD,10469,H4,BRONX,40.873658,-73.854725,368,2088583,2047050011,,BX1201
2047320012,2,4732,12,3316,BOSTON ROAD,10469,H4,BRONX,40.873727,-73.853065,364,2000000,2047320012,,BX1202
2047330006,2,4733,6,3362,BOSTON ROAD,10469,H3,BRONX,40.874796,-73.851667,364,2095085,2047330006,,BX1202
2049180006,2,4918,6,3801,BOSTON ROAD,10466,H4,BRONX,40.881324,-73.838609,48401,2066031,2049180006,,BX1202
2049220101,2,4922,101,2101,NEEDHAM AVENUE,10466,H4,BRONX,40.883661,-73.83541,48401,2066090,2049220101,,BX1202
2049710001,2,4971,1,1591,EAST 233 STREET,10466,HR,BRONX,40.88912,-73.829949,456,2067156,2049710001,,BX1202
2050340050,2,5034,50,4320,BRONX BOULEVARD,10466,H4,BRONX,40.89749,-73.859364,418,2130537,2050340050,,BX1203
2050660003,2,5066,3,4400,BRONX BOULEVARD,10470,H4,BRONX,40.900073,-73.857587,414,2070568,2050660003,,BX1203
2050840009,2,5084,9,4510,WHITE PLAINS ROAD,10470,HH,BRONX,40.900509,-73.852626,434,2071129,2050840009,,BX1203
2050870040,2,5087,40,4600,WHITE PLAINS ROAD,10470,H3,BRONX,40.902256,-73.85136,434,2123412,2050870040,,BX1203
2051020027,2,5102,27,4747,BRONX BOULEVARD,10470,H4,BRONX,40.905815,-73.853034,414,2071640,2051020027,,BX1203
2051410299,2,5141,299,1000,BAYCHESTER AVENUE,10475,H4,BRONX,40.879901,-73.831806,46203,2121317,2051410299,,BX1004
2052700048,2,5270,48,2221,NEW ENGLAND THRUWAY,10475,H4,BRONX,40.882406,-73.829464,46209,2072503,2052700048,,BX1202
2052760001,2,5276,1,2291,NEW ENGLAND THRUWAY,10475,H4,BRONX,40.883969,-73.826451,46209,2072556,2052760001,,BX1202
2056100087,2,5610,87,555,HUTCHINSON RVR PKWY,10465,H6,BRONX,40.817403,-73.836733,90,2081724,2056100087,,BX0903
2058411968,2,5841,1968,6389,BROADWAY,10471,H4,BRONX,40.90199,-73.896672,345,2084649,2058411968,,BX0803
2058411978,2,5841,1978,6393,BROADWAY,10471,H4,BRONX,40.902319,-73.896592,345,2084656,2058411978,,BX0803
3001201202,3,120,1202,85,FLATBUSH AVENUE EXTE,11201,RH,BROOKLYN,40.685876,-73.97877,35,,,,BK0203
3001310025,3,131,25,101,TECH PLACE,11201,H8,BROOKLYN,40.694937,-73.986318,13,3000244,3001310025,,BK0202
3001330013,3,133,13,125,FLATBUSH AVENUE EXT,11201,H3,BROOKLYN,40.695357,-73.984176,1501,3000249,3001330013,,BK0202
3001330015,3,133,15,156,TILLARY STREET,11201,H2,BROOKLYN,40.695999,-73.983801,1501,3000250,3001330015,,BK0202
3001400160,3,140,160,339,ADAMS STREET,11201,H2,BROOKLYN,40.693499,-73.988911,11,3000000,3001400160,,BK0202
3001401104,3,140,1104,333,ADAMS STREET,11201,RH,BROOKLYN,40.693598,-73.988904,11,3391417,3001400160,,BK0202
3001450026,3,145,26,216,DUFFIELD STREET,11201,H2,BROOKLYN,40.691599,-73.984379,1502,3396736,3001450026,,BK0202
3001450032,3,145,32,222,DUFFIELD STREET,11201,H1,BROOKLYN,40.691454,-73.984386,1502,3424452,3001450032,,BK0202
3001460014,3,146,14,229,DUFFIELD STREET,11201,H2,BROOKLYN,40.691248,-73.984375,1502,3421373,3001460014,,BK0202
3001570009,3,157,9,1,HOYT STREET,11201,H9,BROOKLYN,40.690419,-73.98519,37,3332518,3001570009,,BK0202
3001591002,3,159,1002,486,FULTON STREET,11201,RH,BROOKLYN,40.689881,-73.983431,37,3000454,3001597501,,BK0202
3001610061,3,161,61,291,LIVINGSTON STREET,11217,H3,BROOKLYN,40.688209,-73.98205,37,3000479,3001610061,,BK0202
3001660040,3,166,40,46,NEVINS STREET,11217,H2,BROOKLYN,40.687427,-73.981762,37,3413739,3001660040,,BK0202
3001701001,3,170,1001,140,SCHERMERHORN STREET,11201,RH,BROOKLYN,40.689799,-73.988144,43,3403492,3001707501,,BK0202
3001720005,3,172,5,61,BOND STREET,11217,H2,BROOKLYN,40.687932,-73.984138,41,3426306,3001720005,,BK0202
3001720024,3,172,24,300,SCHERMERHORN STREET,11217,H2,BROOKLYN,40.687583,-73.98249,41,3420391,3001720024,,BK0202
3001761002,3,176,1002,85,SMITH STREET,11201,RH,BROOKLYN,40.688817,-73.989017,43,3395986,3001767501,,BK0202
3001820012,3,182,12,316,ATLANTIC AVENUE,11201,H8,BROOKLYN,40.688221,-73.988173,43,3000839,3001820012,,BK0202
3001990010,3,199,10,60,FURMAN STREET,11201,H1,BROOKLYN,40.701586,-73.995528,1,3401675,3001990010,,BK0201
3002191001,3,219,1001,97,COLUMBIA HEIGHTS,11201,RH,BROOKLYN,40.699821,-73.9956,1,3001617,3002197501,,BK0201
3002191002,3,219,1002,97,COLUMBIA HEIGHTS,11201,RH,BROOKLYN,40.699821,-73.9956,1,3001617,3002197501,,BK0201
3002291101,3,229,1101,119,COLUMBIA HEIGHTS,11201,RH,BROOKLYN,40.698858,-73.996058,301,3001711,3002297501,,BK0201
3002291102,3,229,1102,119,COLUMBIA HEIGHTS,11201,RH,BROOKLYN,40.698858,-73.996058,301,3001711,3002297501,,BK0201
3002300001,3,230,1,79,WILLOW STREET,11201,H8,BROOKLYN,40.698674,-73.995182,301,3001717,3002300001,,BK0201
3002310001,3,231,1,51,CLARK STREET,11201,H8,BROOKLYN,40.697749,-73.994053,501,3395709,3002310001,,BK0201
3002480015,3,248,15,98,MONTAGUE STREET,11201,H9,BROOKLYN,40.695059,-73.995301,501,3002054,3002480015,,BK0201
3003990045,3,399,45,483,BALTIC STREET,11217,H3,BROOKLYN,40.682575,-73.985975,71,3389369,3003990047,,BK0601
3004060067,3,406,67,279,BUTLER STREET,11217,H3,BROOKLYN,40.681323,-73.984825,127,3006469,3004060067,,BK0601
3004130007,3,413,7,181,3 AVENUE,11217,H3,BROOKLYN,40.680535,-73.983931,127,3414663,3004130007,,BK0601
3004200052,3,420,52,611,DEGRAW STREET,11217,H3,BROOKLYN,40.679064,-73.983156,11901,3006808,3004200052,,BK0601
3004340016,3,434,16,625,UNION STREET,11215,H3,BROOKLYN,40.677963,-73.984436,11901,3395585,3004340016,,BK0601
3004340049,3,434,49,647,UNION STREET,11215,H3,BROOKLYN,40.677733,-73.983848,11901,3414671,3004340049,,BK0601
3004410001,3,441,1,267,3 AVENUE,11215,H4,BROOKLYN,40.677851,-73.985752,11901,3414125,3004410001,,BK0601
3004410042,3,441,42,561,PRESIDENT STREET,11215,HS,BROOKLYN,40.677184,-73.984487,11901,3378226,3004410042,,BK0601
3004410053,3,441,53,543,PRESIDENT STREET,11215,H3,BROOKLYN,40.677362,-73.984945,11901,3007376,3004410053,,BK0601
3005040020,3,504,20,140,HAMILTON AVENUE,11231,H4,BROOKLYN,40.681854,-74.005668,59,3395622,3005040020,,BK0601
3005120025,3,512,25,17,SEABRING STREET,11231,H3,BROOKLYN,40.680163,-74.005834,59,3396945,3005120025,,BK0601
3006040005,3,604,5,411,VAN BRUNT STREET,11231,H8,BROOKLYN,40.675488,-74.015073,5301,3427050,3006040005,,BK0601
3006390025,3,639,25,150,20 STREET,11232,H3,BROOKLYN,40.663785,-73.995981,145,3009234,3006390025,,BK0702
3006420013,3,642,13,128,21 STREET,11232,H3,BROOKLYN,40.663532,-73.997066,145,3009288,3006420013,,BK0702
3006450014,3,645,14,134,22 STREET,11232,H3,BROOKLYN,40.662885,-73.997527,145,3396863,3006450014,,BK0702
3006480043,3,648,43,235,24 STREET,11232,H3,BROOKLYN,40.661345,-73.997927,145,3009515,3006480043,,BK0702
